sales_id,manufacturer_id,category_id,vehicle_class,sales_year,sales_count,created_at
53914,24,1,Two Wheeler,2018,0,21-01-2026 21:03
54004,19,1,Two Wheeler,2018,0,21-01-2026 21:03
54024,21,1,Two Wheeler,2018,0,21-01-2026 21:03
54104,23,1,Two Wheeler,2018,0,21-01-2026 21:03
54114,24,1,Two Wheeler,2018,0,21-01-2026 21:03
54134,26,1,Two Wheeler,2018,0,21-01-2026 21:03
54204,19,1,Two Wheeler,2018,0,21-01-2026 21:03
54254,24,1,Two Wheeler,2018,0,21-01-2026 21:03
54474,17,1,Two Wheeler,2018,0,21-01-2026 21:03
54564,26,1,Two Wheeler,2018,0,21-01-2026 21:03
54594,15,1,Two Wheeler,2018,0,21-01-2026 21:03
54644,20,1,Two Wheeler,2018,0,21-01-2026 21:03
54834,13,1,Two Wheeler,2018,0,21-01-2026 21:03
54924,22,1,Two Wheeler,2018,0,21-01-2026 21:03
54974,27,1,Two Wheeler,2018,0,21-01-2026 21:03
54984,28,1,Two Wheeler,2018,0,21-01-2026 21:03
54994,29,1,Two Wheeler,2018,0,21-01-2026 21:03
55014,31,1,Two Wheeler,2018,0,21-01-2026 21:03
55044,34,1,Two Wheeler,2018,0,21-01-2026 21:03
55074,37,1,Two Wheeler,2018,0,21-01-2026 21:03
55204,50,1,Two Wheeler,2018,0,21-01-2026 21:04
55224,52,1,Two Wheeler,2018,0,21-01-2026 21:04
55264,56,1,Two Wheeler,2018,0,21-01-2026 21:04
55284,58,1,Two Wheeler,2018,0,21-01-2026 21:04
55294,59,1,Two Wheeler,2018,0,21-01-2026 21:04
55304,60,1,Two Wheeler,2018,0,21-01-2026 21:04
55614,22,1,Two Wheeler,2018,0,21-01-2026 21:04
55644,25,1,Two Wheeler,2018,0,21-01-2026 21:04
55654,26,1,Two Wheeler,2018,0,21-01-2026 21:04
55664,1,1,Two Wheeler,2018,0,21-01-2026 21:04
55674,2,1,Two Wheeler,2018,0,21-01-2026 21:04
55684,3,1,Two Wheeler,2018,0,21-01-2026 21:04
55694,4,1,Two Wheeler,2018,0,21-01-2026 21:04
55704,5,1,Two Wheeler,2018,0,21-01-2026 21:04
55714,6,1,Two Wheeler,2018,0,21-01-2026 21:04
55724,7,1,Two Wheeler,2018,0,21-01-2026 21:04
55734,8,1,Two Wheeler,2018,0,21-01-2026 21:04
55754,10,1,Two Wheeler,2018,0,21-01-2026 21:04
55764,11,1,Two Wheeler,2018,0,21-01-2026 21:04
55774,12,1,Two Wheeler,2018,0,21-01-2026 21:04
55784,13,1,Two Wheeler,2018,0,21-01-2026 21:04
55814,16,1,Two Wheeler,2018,0,21-01-2026 21:04
55904,25,1,Two Wheeler,2018,0,21-01-2026 21:04
55914,26,1,Two Wheeler,2018,0,21-01-2026 21:04
55924,27,1,Two Wheeler,2018,0,21-01-2026 21:04
55934,28,1,Two Wheeler,2018,0,21-01-2026 21:04
55974,32,1,Two Wheeler,2018,0,21-01-2026 21:04
56014,36,1,Two Wheeler,2018,0,21-01-2026 21:04
56044,39,1,Two Wheeler,2018,0,21-01-2026 21:04
56054,40,1,Two Wheeler,2018,0,21-01-2026 21:04
56064,41,1,Two Wheeler,2018,0,21-01-2026 21:04
56074,42,1,Two Wheeler,2018,0,21-01-2026 21:04
56084,43,1,Two Wheeler,2018,0,21-01-2026 21:04
56404,6,1,Two Wheeler,2018,0,21-01-2026 21:04
56504,16,1,Two Wheeler,2018,0,21-01-2026 21:04
56664,6,1,Two Wheeler,2018,0,21-01-2026 21:04
56734,13,1,Two Wheeler,2018,0,21-01-2026 21:04
56854,25,1,Two Wheeler,2018,0,21-01-2026 21:04
56894,29,1,Two Wheeler,2018,0,21-01-2026 21:04
56904,30,1,Two Wheeler,2018,0,21-01-2026 21:04
56944,34,1,Two Wheeler,2018,0,21-01-2026 21:04
56994,39,1,Two Wheeler,2018,0,21-01-2026 21:04
57004,40,1,Two Wheeler,2018,0,21-01-2026 21:04
57264,4,1,Two Wheeler,2018,0,21-01-2026 21:04
57274,5,1,Two Wheeler,2018,0,21-01-2026 21:04
57314,2,1,Two Wheeler,2018,0,21-01-2026 21:04
57354,6,1,Two Wheeler,2018,0,21-01-2026 21:04
57404,11,1,Two Wheeler,2018,0,21-01-2026 21:04
57414,12,1,Two Wheeler,2018,0,21-01-2026 21:04
57464,17,1,Two Wheeler,2018,0,21-01-2026 21:04
57634,8,1,Two Wheeler,2018,0,21-01-2026 21:04
57784,23,1,Two Wheeler,2018,0,21-01-2026 21:04
57804,25,1,Two Wheeler,2018,0,21-01-2026 21:04
57834,28,1,Two Wheeler,2018,0,21-01-2026 21:04
57874,32,1,Two Wheeler,2018,0,21-01-2026 21:04
57904,35,1,Two Wheeler,2018,0,21-01-2026 21:04
57914,36,1,Two Wheeler,2018,0,21-01-2026 21:04
57944,39,1,Two Wheeler,2018,0,21-01-2026 21:04
57974,42,1,Two Wheeler,2018,0,21-01-2026 21:04
58014,46,1,Two Wheeler,2018,0,21-01-2026 21:04
58094,54,1,Two Wheeler,2018,0,21-01-2026 21:04
58384,14,1,Two Wheeler,2018,0,21-01-2026 21:04
58494,25,1,Two Wheeler,2018,0,21-01-2026 21:04
58524,2,1,Two Wheeler,2018,0,21-01-2026 21:04
58564,6,1,Two Wheeler,2018,0,21-01-2026 21:04
58574,7,1,Two Wheeler,2018,0,21-01-2026 21:04
58594,9,1,Two Wheeler,2018,0,21-01-2026 21:04
58644,14,1,Two Wheeler,2018,0,21-01-2026 21:04
58684,18,1,Two Wheeler,2018,0,21-01-2026 21:04
58734,23,1,Two Wheeler,2018,0,21-01-2026 21:04
58834,33,1,Two Wheeler,2018,0,21-01-2026 21:04
58904,40,1,Two Wheeler,2018,0,21-01-2026 21:04
59094,59,1,Two Wheeler,2018,0,21-01-2026 21:04
59194,7,1,Two Wheeler,2018,0,21-01-2026 21:04
59224,3,1,Two Wheeler,2018,0,21-01-2026 21:04
59414,22,1,Two Wheeler,2018,0,21-01-2026 21:05
59454,26,1,Two Wheeler,2018,0,21-01-2026 21:05
59464,1,1,Two Wheeler,2018,0,21-01-2026 21:05
59474,2,1,Two Wheeler,2018,0,21-01-2026 21:05
59564,11,1,Two Wheeler,2018,0,21-01-2026 21:05
59824,37,1,Two Wheeler,2018,0,21-01-2026 21:05
59834,38,1,Two Wheeler,2018,0,21-01-2026 21:05
59904,45,1,Two Wheeler,2018,0,21-01-2026 21:05
59914,46,1,Two Wheeler,2018,0,21-01-2026 21:05
59944,49,1,Two Wheeler,2018,0,21-01-2026 21:05
60014,56,1,Two Wheeler,2018,0,21-01-2026 21:05
60294,15,1,Two Wheeler,2018,0,21-01-2026 21:05
60374,23,1,Two Wheeler,2018,0,21-01-2026 21:05
60494,9,1,Two Wheeler,2018,0,21-01-2026 21:05
60524,12,1,Two Wheeler,2018,0,21-01-2026 21:05
60654,25,1,Two Wheeler,2018,0,21-01-2026 21:05
60864,46,1,Two Wheeler,2018,0,21-01-2026 21:05
61144,5,1,Two Wheeler,2018,0,21-01-2026 21:05
61294,20,1,Two Wheeler,2018,0,21-01-2026 21:05
61374,2,1,Two Wheeler,2018,0,21-01-2026 21:05
61494,14,1,Two Wheeler,2018,0,21-01-2026 21:05
61604,25,1,Two Wheeler,2018,0,21-01-2026 21:05
61994,2,1,Two Wheeler,2018,0,21-01-2026 21:05
62144,10,1,Two Wheeler,2018,0,21-01-2026 21:05
62184,14,1,Two Wheeler,2018,0,21-01-2026 21:05
62304,26,1,Two Wheeler,2018,0,21-01-2026 21:05
62364,6,1,Two Wheeler,2018,0,21-01-2026 21:05
62414,11,1,Two Wheeler,2018,0,21-01-2026 21:05
62914,61,1,Two Wheeler,2018,0,21-01-2026 21:05
63084,9,1,Two Wheeler,2018,0,21-01-2026 21:05
63114,12,1,Two Wheeler,2018,0,21-01-2026 21:05
63154,16,1,Two Wheeler,2018,0,21-01-2026 21:05
63184,19,1,Two Wheeler,2018,0,21-01-2026 21:05
63194,20,1,Two Wheeler,2018,0,21-01-2026 21:05
63204,21,1,Two Wheeler,2018,0,21-01-2026 21:05
63214,22,1,Two Wheeler,2018,0,21-01-2026 21:05
63224,23,1,Two Wheeler,2018,0,21-01-2026 21:05
63234,24,1,Two Wheeler,2018,0,21-01-2026 21:05
63254,26,1,Two Wheeler,2018,0,21-01-2026 21:05
63264,1,1,Two Wheeler,2018,0,21-01-2026 21:06
63274,2,1,Two Wheeler,2018,0,21-01-2026 21:06
63284,3,1,Two Wheeler,2018,0,21-01-2026 21:06
63294,4,1,Two Wheeler,2018,0,21-01-2026 21:06
63304,5,1,Two Wheeler,2018,0,21-01-2026 21:06
63314,6,1,Two Wheeler,2018,0,21-01-2026 21:06
63324,7,1,Two Wheeler,2018,0,21-01-2026 21:06
63334,8,1,Two Wheeler,2018,0,21-01-2026 21:06
63344,9,1,Two Wheeler,2018,0,21-01-2026 21:06
63354,10,1,Two Wheeler,2018,0,21-01-2026 21:06
63364,11,1,Two Wheeler,2018,0,21-01-2026 21:06
63374,12,1,Two Wheeler,2018,0,21-01-2026 21:06
63384,13,1,Two Wheeler,2018,0,21-01-2026 21:06
63394,14,1,Two Wheeler,2018,0,21-01-2026 21:06
63404,15,1,Two Wheeler,2018,0,21-01-2026 21:06
63414,16,1,Two Wheeler,2018,0,21-01-2026 21:06
63424,17,1,Two Wheeler,2018,0,21-01-2026 21:06
63434,18,1,Two Wheeler,2018,0,21-01-2026 21:06
63444,19,1,Two Wheeler,2018,0,21-01-2026 21:06
63454,20,1,Two Wheeler,2018,0,21-01-2026 21:06
63464,21,1,Two Wheeler,2018,0,21-01-2026 21:06
63524,27,1,Two Wheeler,2018,0,21-01-2026 21:06
63534,28,1,Two Wheeler,2018,0,21-01-2026 21:06
63544,29,1,Two Wheeler,2018,0,21-01-2026 21:06
63554,30,1,Two Wheeler,2018,0,21-01-2026 21:06
63564,31,1,Two Wheeler,2018,0,21-01-2026 21:06
63574,32,1,Two Wheeler,2018,0,21-01-2026 21:06
63624,37,1,Two Wheeler,2018,0,21-01-2026 21:06
63634,38,1,Two Wheeler,2018,0,21-01-2026 21:06
63644,39,1,Two Wheeler,2018,0,21-01-2026 21:06
63654,40,1,Two Wheeler,2018,0,21-01-2026 21:06
63664,41,1,Two Wheeler,2018,0,21-01-2026 21:06
63674,42,1,Two Wheeler,2018,0,21-01-2026 21:06
63684,43,1,Two Wheeler,2018,0,21-01-2026 21:06
63694,44,1,Two Wheeler,2018,0,21-01-2026 21:06
63704,45,1,Two Wheeler,2018,0,21-01-2026 21:06
63734,48,1,Two Wheeler,2018,0,21-01-2026 21:06
63744,49,1,Two Wheeler,2018,0,21-01-2026 21:06
63824,57,1,Two Wheeler,2018,0,21-01-2026 21:06
63834,58,1,Two Wheeler,2018,0,21-01-2026 21:06
63844,59,1,Two Wheeler,2018,0,21-01-2026 21:06
63854,60,1,Two Wheeler,2018,0,21-01-2026 21:06
50035,3,1,Two Wheeler,2019,0,21-01-2026 21:02
50185,18,1,Two Wheeler,2019,0,21-01-2026 21:02
50335,33,1,Two Wheeler,2019,0,21-01-2026 21:02
50355,35,1,Two Wheeler,2019,0,21-01-2026 21:02
50465,46,1,Two Wheeler,2019,0,21-01-2026 21:02
50475,47,1,Two Wheeler,2019,0,21-01-2026 21:02
50525,52,1,Two Wheeler,2019,0,21-01-2026 21:02
50675,5,1,Two Wheeler,2019,0,21-01-2026 21:03
50765,7,1,Two Wheeler,2019,0,21-01-2026 21:03
50825,13,1,Two Wheeler,2019,0,21-01-2026 21:03
50835,14,1,Two Wheeler,2019,0,21-01-2026 21:03
50845,15,1,Two Wheeler,2019,0,21-01-2026 21:03
50855,16,1,Two Wheeler,2019,0,21-01-2026 21:03
50865,17,1,Two Wheeler,2019,0,21-01-2026 21:03
51215,26,1,Two Wheeler,2019,0,21-01-2026 21:03
51285,33,1,Two Wheeler,2019,0,21-01-2026 21:03
51425,47,1,Two Wheeler,2019,0,21-01-2026 21:03
51485,53,1,Two Wheeler,2019,0,21-01-2026 21:03
51635,6,1,Two Wheeler,2019,0,21-01-2026 21:03
51665,2,1,Two Wheeler,2019,0,21-01-2026 21:03
51685,4,1,Two Wheeler,2019,0,21-01-2026 21:03
51725,8,1,Two Wheeler,2019,0,21-01-2026 21:03
51815,17,1,Two Wheeler,2019,0,21-01-2026 21:03
51835,19,1,Two Wheeler,2019,0,21-01-2026 21:03
51845,20,1,Two Wheeler,2019,0,21-01-2026 21:03
51875,23,1,Two Wheeler,2019,0,21-01-2026 21:03
52085,6,1,Two Wheeler,2019,0,21-01-2026 21:03
52155,13,1,Two Wheeler,2019,0,21-01-2026 21:03
52175,15,1,Two Wheeler,2019,0,21-01-2026 21:03
52185,16,1,Two Wheeler,2019,0,21-01-2026 21:03
52205,18,1,Two Wheeler,2019,0,21-01-2026 21:03
52215,19,1,Two Wheeler,2019,0,21-01-2026 21:03
52415,39,1,Two Wheeler,2019,0,21-01-2026 21:03
52645,62,1,Two Wheeler,2019,0,21-01-2026 21:03
52735,2,1,Two Wheeler,2019,0,21-01-2026 21:03
52765,5,1,Two Wheeler,2019,0,21-01-2026 21:03
52835,12,1,Two Wheeler,2019,0,21-01-2026 21:03
52875,16,1,Two Wheeler,2019,0,21-01-2026 21:03
52905,19,1,Two Wheeler,2019,0,21-01-2026 21:03
52945,23,1,Two Wheeler,2019,0,21-01-2026 21:03
52965,25,1,Two Wheeler,2019,0,21-01-2026 21:03
53095,26,1,Two Wheeler,2019,0,21-01-2026 21:03
53145,17,1,Two Wheeler,2019,0,21-01-2026 21:03
53165,19,1,Two Wheeler,2019,0,21-01-2026 21:03
53255,14,1,Two Wheeler,2019,0,21-01-2026 21:03
53265,15,1,Two Wheeler,2019,0,21-01-2026 21:03
53305,19,1,Two Wheeler,2019,0,21-01-2026 21:03
53315,20,1,Two Wheeler,2019,0,21-01-2026 21:03
53405,15,1,Two Wheeler,2019,0,21-01-2026 21:03
53415,16,1,Two Wheeler,2019,0,21-01-2026 21:03
53535,14,1,Two Wheeler,2019,0,21-01-2026 21:03
53545,15,1,Two Wheeler,2019,0,21-01-2026 21:03
53625,23,1,Two Wheeler,2019,0,21-01-2026 21:03
53705,17,1,Two Wheeler,2019,0,21-01-2026 21:03
53715,18,1,Two Wheeler,2019,0,21-01-2026 21:03
53725,19,1,Two Wheeler,2019,0,21-01-2026 21:03
53855,18,1,Two Wheeler,2019,0,21-01-2026 21:03
53915,24,1,Two Wheeler,2019,0,21-01-2026 21:03
54005,19,1,Two Wheeler,2019,0,21-01-2026 21:03
54025,21,1,Two Wheeler,2019,0,21-01-2026 21:03
54105,23,1,Two Wheeler,2019,0,21-01-2026 21:03
54115,24,1,Two Wheeler,2019,0,21-01-2026 21:03
54135,26,1,Two Wheeler,2019,0,21-01-2026 21:03
54255,24,1,Two Wheeler,2019,0,21-01-2026 21:03
54475,17,1,Two Wheeler,2019,0,21-01-2026 21:03
54565,26,1,Two Wheeler,2019,0,21-01-2026 21:03
54595,15,1,Two Wheeler,2019,0,21-01-2026 21:03
54645,20,1,Two Wheeler,2019,0,21-01-2026 21:03
54835,13,1,Two Wheeler,2019,0,21-01-2026 21:03
54925,22,1,Two Wheeler,2019,0,21-01-2026 21:03
54935,23,1,Two Wheeler,2019,0,21-01-2026 21:03
54975,27,1,Two Wheeler,2019,0,21-01-2026 21:03
54985,28,1,Two Wheeler,2019,0,21-01-2026 21:03
54995,29,1,Two Wheeler,2019,0,21-01-2026 21:03
55015,31,1,Two Wheeler,2019,0,21-01-2026 21:03
55045,34,1,Two Wheeler,2019,0,21-01-2026 21:03
55075,37,1,Two Wheeler,2019,0,21-01-2026 21:03
55165,46,1,Two Wheeler,2019,0,21-01-2026 21:04
55205,50,1,Two Wheeler,2019,0,21-01-2026 21:04
55225,52,1,Two Wheeler,2019,0,21-01-2026 21:04
55265,56,1,Two Wheeler,2019,0,21-01-2026 21:04
55285,58,1,Two Wheeler,2019,0,21-01-2026 21:04
55295,59,1,Two Wheeler,2019,0,21-01-2026 21:04
55305,60,1,Two Wheeler,2019,0,21-01-2026 21:04
55615,22,1,Two Wheeler,2019,0,21-01-2026 21:04
55645,25,1,Two Wheeler,2019,0,21-01-2026 21:04
55655,26,1,Two Wheeler,2019,0,21-01-2026 21:04
55665,1,1,Two Wheeler,2019,0,21-01-2026 21:04
55675,2,1,Two Wheeler,2019,0,21-01-2026 21:04
55685,3,1,Two Wheeler,2019,0,21-01-2026 21:04
55695,4,1,Two Wheeler,2019,0,21-01-2026 21:04
55705,5,1,Two Wheeler,2019,0,21-01-2026 21:04
55715,6,1,Two Wheeler,2019,0,21-01-2026 21:04
55725,7,1,Two Wheeler,2019,0,21-01-2026 21:04
55735,8,1,Two Wheeler,2019,0,21-01-2026 21:04
55755,10,1,Two Wheeler,2019,0,21-01-2026 21:04
55765,11,1,Two Wheeler,2019,0,21-01-2026 21:04
55775,12,1,Two Wheeler,2019,0,21-01-2026 21:04
55785,13,1,Two Wheeler,2019,0,21-01-2026 21:04
55905,25,1,Two Wheeler,2019,0,21-01-2026 21:04
55915,26,1,Two Wheeler,2019,0,21-01-2026 21:04
55925,27,1,Two Wheeler,2019,0,21-01-2026 21:04
55935,28,1,Two Wheeler,2019,0,21-01-2026 21:04
56015,36,1,Two Wheeler,2019,0,21-01-2026 21:04
56045,39,1,Two Wheeler,2019,0,21-01-2026 21:04
56055,40,1,Two Wheeler,2019,0,21-01-2026 21:04
56065,41,1,Two Wheeler,2019,0,21-01-2026 21:04
56075,42,1,Two Wheeler,2019,0,21-01-2026 21:04
56085,43,1,Two Wheeler,2019,0,21-01-2026 21:04
56405,6,1,Two Wheeler,2019,0,21-01-2026 21:04
56505,16,1,Two Wheeler,2019,0,21-01-2026 21:04
56665,6,1,Two Wheeler,2019,0,21-01-2026 21:04
56735,13,1,Two Wheeler,2019,0,21-01-2026 21:04
56855,25,1,Two Wheeler,2019,0,21-01-2026 21:04
56895,29,1,Two Wheeler,2019,0,21-01-2026 21:04
56905,30,1,Two Wheeler,2019,0,21-01-2026 21:04
56945,34,1,Two Wheeler,2019,0,21-01-2026 21:04
56995,39,1,Two Wheeler,2019,0,21-01-2026 21:04
57005,40,1,Two Wheeler,2019,0,21-01-2026 21:04
57265,4,1,Two Wheeler,2019,0,21-01-2026 21:04
57275,5,1,Two Wheeler,2019,0,21-01-2026 21:04
57315,2,1,Two Wheeler,2019,0,21-01-2026 21:04
57355,6,1,Two Wheeler,2019,0,21-01-2026 21:04
57405,11,1,Two Wheeler,2019,0,21-01-2026 21:04
57415,12,1,Two Wheeler,2019,0,21-01-2026 21:04
57465,17,1,Two Wheeler,2019,0,21-01-2026 21:04
57495,20,1,Two Wheeler,2019,0,21-01-2026 21:04
57545,25,1,Two Wheeler,2019,0,21-01-2026 21:04
57635,8,1,Two Wheeler,2019,0,21-01-2026 21:04
57785,23,1,Two Wheeler,2019,0,21-01-2026 21:04
57805,25,1,Two Wheeler,2019,0,21-01-2026 21:04
57835,28,1,Two Wheeler,2019,0,21-01-2026 21:04
57875,32,1,Two Wheeler,2019,0,21-01-2026 21:04
57905,35,1,Two Wheeler,2019,0,21-01-2026 21:04
57915,36,1,Two Wheeler,2019,0,21-01-2026 21:04
57945,39,1,Two Wheeler,2019,0,21-01-2026 21:04
57975,42,1,Two Wheeler,2019,0,21-01-2026 21:04
58015,46,1,Two Wheeler,2019,0,21-01-2026 21:04
58095,54,1,Two Wheeler,2019,0,21-01-2026 21:04
58445,20,1,Two Wheeler,2019,0,21-01-2026 21:04
58495,25,1,Two Wheeler,2019,0,21-01-2026 21:04
58525,2,1,Two Wheeler,2019,0,21-01-2026 21:04
58565,6,1,Two Wheeler,2019,0,21-01-2026 21:04
58575,7,1,Two Wheeler,2019,0,21-01-2026 21:04
58595,9,1,Two Wheeler,2019,0,21-01-2026 21:04
58635,13,1,Two Wheeler,2019,0,21-01-2026 21:04
58645,14,1,Two Wheeler,2019,0,21-01-2026 21:04
58685,18,1,Two Wheeler,2019,0,21-01-2026 21:04
58735,23,1,Two Wheeler,2019,0,21-01-2026 21:04
58835,33,1,Two Wheeler,2019,0,21-01-2026 21:04
58845,34,1,Two Wheeler,2019,0,21-01-2026 21:04
58905,40,1,Two Wheeler,2019,0,21-01-2026 21:04
59095,59,1,Two Wheeler,2019,0,21-01-2026 21:04
59195,7,1,Two Wheeler,2019,0,21-01-2026 21:04
59225,3,1,Two Wheeler,2019,0,21-01-2026 21:04
59415,22,1,Two Wheeler,2019,0,21-01-2026 21:05
59455,26,1,Two Wheeler,2019,0,21-01-2026 21:05
59465,1,1,Two Wheeler,2019,0,21-01-2026 21:05
59475,2,1,Two Wheeler,2019,0,21-01-2026 21:05
59825,37,1,Two Wheeler,2019,0,21-01-2026 21:05
59835,38,1,Two Wheeler,2019,0,21-01-2026 21:05
59915,46,1,Two Wheeler,2019,0,21-01-2026 21:05
59945,49,1,Two Wheeler,2019,0,21-01-2026 21:05
60015,56,1,Two Wheeler,2019,0,21-01-2026 21:05
60295,15,1,Two Wheeler,2019,0,21-01-2026 21:05
60375,23,1,Two Wheeler,2019,0,21-01-2026 21:05
60495,9,1,Two Wheeler,2019,0,21-01-2026 21:05
60525,12,1,Two Wheeler,2019,0,21-01-2026 21:05
60655,25,1,Two Wheeler,2019,0,21-01-2026 21:05
60865,46,1,Two Wheeler,2019,0,21-01-2026 21:05
61145,5,1,Two Wheeler,2019,0,21-01-2026 21:05
61295,20,1,Two Wheeler,2019,0,21-01-2026 21:05
61375,2,1,Two Wheeler,2019,0,21-01-2026 21:05
61495,14,1,Two Wheeler,2019,0,21-01-2026 21:05
61605,25,1,Two Wheeler,2019,0,21-01-2026 21:05
61755,40,1,Two Wheeler,2019,0,21-01-2026 21:05
61995,2,1,Two Wheeler,2019,0,21-01-2026 21:05
62145,10,1,Two Wheeler,2019,0,21-01-2026 21:05
62185,14,1,Two Wheeler,2019,0,21-01-2026 21:05
62305,26,1,Two Wheeler,2019,0,21-01-2026 21:05
62365,6,1,Two Wheeler,2019,0,21-01-2026 21:05
62415,11,1,Two Wheeler,2019,0,21-01-2026 21:05
62915,61,1,Two Wheeler,2019,0,21-01-2026 21:05
63085,9,1,Two Wheeler,2019,0,21-01-2026 21:05
63115,12,1,Two Wheeler,2019,0,21-01-2026 21:05
63155,16,1,Two Wheeler,2019,0,21-01-2026 21:05
63185,19,1,Two Wheeler,2019,0,21-01-2026 21:05
63195,20,1,Two Wheeler,2019,0,21-01-2026 21:05
63205,21,1,Two Wheeler,2019,0,21-01-2026 21:05
63215,22,1,Two Wheeler,2019,0,21-01-2026 21:05
63225,23,1,Two Wheeler,2019,0,21-01-2026 21:05
63235,24,1,Two Wheeler,2019,0,21-01-2026 21:05
63255,26,1,Two Wheeler,2019,0,21-01-2026 21:05
63265,1,1,Two Wheeler,2019,0,21-01-2026 21:06
63275,2,1,Two Wheeler,2019,0,21-01-2026 21:06
63285,3,1,Two Wheeler,2019,0,21-01-2026 21:06
63295,4,1,Two Wheeler,2019,0,21-01-2026 21:06
63305,5,1,Two Wheeler,2019,0,21-01-2026 21:06
63315,6,1,Two Wheeler,2019,0,21-01-2026 21:06
63325,7,1,Two Wheeler,2019,0,21-01-2026 21:06
63335,8,1,Two Wheeler,2019,0,21-01-2026 21:06
63345,9,1,Two Wheeler,2019,0,21-01-2026 21:06
63355,10,1,Two Wheeler,2019,0,21-01-2026 21:06
63365,11,1,Two Wheeler,2019,0,21-01-2026 21:06
63375,12,1,Two Wheeler,2019,0,21-01-2026 21:06
63385,13,1,Two Wheeler,2019,0,21-01-2026 21:06
63395,14,1,Two Wheeler,2019,0,21-01-2026 21:06
63405,15,1,Two Wheeler,2019,0,21-01-2026 21:06
63415,16,1,Two Wheeler,2019,0,21-01-2026 21:06
63425,17,1,Two Wheeler,2019,0,21-01-2026 21:06
63435,18,1,Two Wheeler,2019,0,21-01-2026 21:06
63445,19,1,Two Wheeler,2019,0,21-01-2026 21:06
63455,20,1,Two Wheeler,2019,0,21-01-2026 21:06
63465,21,1,Two Wheeler,2019,0,21-01-2026 21:06
63525,27,1,Two Wheeler,2019,0,21-01-2026 21:06
63535,28,1,Two Wheeler,2019,0,21-01-2026 21:06
63545,29,1,Two Wheeler,2019,0,21-01-2026 21:06
63555,30,1,Two Wheeler,2019,0,21-01-2026 21:06
63565,31,1,Two Wheeler,2019,0,21-01-2026 21:06
63575,32,1,Two Wheeler,2019,0,21-01-2026 21:06
63625,37,1,Two Wheeler,2019,0,21-01-2026 21:06
63635,38,1,Two Wheeler,2019,0,21-01-2026 21:06
63645,39,1,Two Wheeler,2019,0,21-01-2026 21:06
63655,40,1,Two Wheeler,2019,0,21-01-2026 21:06
63665,41,1,Two Wheeler,2019,0,21-01-2026 21:06
63675,42,1,Two Wheeler,2019,0,21-01-2026 21:06
63685,43,1,Two Wheeler,2019,0,21-01-2026 21:06
63695,44,1,Two Wheeler,2019,0,21-01-2026 21:06
63705,45,1,Two Wheeler,2019,0,21-01-2026 21:06
63735,48,1,Two Wheeler,2019,0,21-01-2026 21:06
63745,49,1,Two Wheeler,2019,0,21-01-2026 21:06
63825,57,1,Two Wheeler,2019,0,21-01-2026 21:06
63835,58,1,Two Wheeler,2019,0,21-01-2026 21:06
63845,59,1,Two Wheeler,2019,0,21-01-2026 21:06
63855,60,1,Two Wheeler,2019,0,21-01-2026 21:06
50033,3,1,Two Wheeler,2017,0,21-01-2026 21:02
50183,18,1,Two Wheeler,2017,0,21-01-2026 21:02
50333,33,1,Two Wheeler,2017,0,21-01-2026 21:02
50353,35,1,Two Wheeler,2017,0,21-01-2026 21:02
50463,46,1,Two Wheeler,2017,0,21-01-2026 21:02
50473,47,1,Two Wheeler,2017,0,21-01-2026 21:02
50523,52,1,Two Wheeler,2017,0,21-01-2026 21:02
50673,5,1,Two Wheeler,2017,0,21-01-2026 21:03
50763,7,1,Two Wheeler,2017,0,21-01-2026 21:03
50773,8,1,Two Wheeler,2017,0,21-01-2026 21:03
50783,9,1,Two Wheeler,2017,0,21-01-2026 21:03
50823,13,1,Two Wheeler,2017,0,21-01-2026 21:03
50833,14,1,Two Wheeler,2017,0,21-01-2026 21:03
50843,15,1,Two Wheeler,2017,0,21-01-2026 21:03
50853,16,1,Two Wheeler,2017,0,21-01-2026 21:03
50863,17,1,Two Wheeler,2017,0,21-01-2026 21:03
51193,24,1,Two Wheeler,2017,0,21-01-2026 21:03
51213,26,1,Two Wheeler,2017,0,21-01-2026 21:03
51283,33,1,Two Wheeler,2017,0,21-01-2026 21:03
51423,47,1,Two Wheeler,2017,0,21-01-2026 21:03
51483,53,1,Two Wheeler,2017,0,21-01-2026 21:03
51633,6,1,Two Wheeler,2017,0,21-01-2026 21:03
51663,2,1,Two Wheeler,2017,0,21-01-2026 21:03
51683,4,1,Two Wheeler,2017,0,21-01-2026 21:03
51723,8,1,Two Wheeler,2017,0,21-01-2026 21:03
51813,17,1,Two Wheeler,2017,0,21-01-2026 21:03
51833,19,1,Two Wheeler,2017,0,21-01-2026 21:03
51843,20,1,Two Wheeler,2017,0,21-01-2026 21:03
51873,23,1,Two Wheeler,2017,0,21-01-2026 21:03
52083,6,1,Two Wheeler,2017,0,21-01-2026 21:03
52153,13,1,Two Wheeler,2017,0,21-01-2026 21:03
52173,15,1,Two Wheeler,2017,0,21-01-2026 21:03
52183,16,1,Two Wheeler,2017,0,21-01-2026 21:03
52203,18,1,Two Wheeler,2017,0,21-01-2026 21:03
52213,19,1,Two Wheeler,2017,0,21-01-2026 21:03
52413,39,1,Two Wheeler,2017,0,21-01-2026 21:03
52643,62,1,Two Wheeler,2017,0,21-01-2026 21:03
52733,2,1,Two Wheeler,2017,0,21-01-2026 21:03
52763,5,1,Two Wheeler,2017,0,21-01-2026 21:03
